combo_name,local_scc,global_scc,permutation,p_val
Type_B_x_Type_A,"[0.10148016, -0.1081333, 3.1543016, 0.10155018, -0.17159012, -0.1327936, -0.16677345, -0.17454682, 0.10174361, 0.070538394, 0.102210805, 0.10204251, 0.10221043, 0.10204162, 0.007960208, -0.29452798, -0.22933145, -0.08605484, -0.13773933, -0.25673905, 0.1022934, 0.1023798, 0.08926928, -0.019821022, 0.10159682, -0.037658986, 0.10167548, 0.101924464, 0.10186203, 0.101585284, 0.10171741, 0.10089887, 0.002403833, 0.007864831, 0.10125292, 0.008366909, 0.0082378965, -0.07573476, -0.07597879, 0.056097683, -0.13211878, -0.10634291, 0.03559059, 0.044857454, -0.0256975, -0.092171475, 0.031634104, 0.10210067, 0.102120906, -0.07195754, 0.1020542, 0.10223865, 0.101301834, 0.102278575, 0.102092355, 0.10210695, -0.053805, 0.10207768, -0.0026855413, -0.6467211, 4.4786363, 0.083671406, -0.54749566, -0.5648232, 0.10225029, 0.10164524, -0.07599615, -0.39018553, -0.12269895, -0.31346026, 0.010523116, -2.969188, 0.082180955, -0.027219573, -0.0272957, 0.07971722, -0.02720807, -0.05000387, 0.10249628, 0.10236228, 0.10256518, -0.48102242, 0.10222404, -0.042208984, 0.10196232, 0.0047166385, -0.47611475, -0.0077064075, 0.10287699, 0.07116693, 0.04122942, 0.10102897, 0.08339822, 0.06889301, -0.028346093, -0.08545395, 3.8571844, 0.014118046, -0.54653937, 0.014563978, 0.08386885, 0.0910039, 0.10139053, 0.10146055, 0.10132938, 0.085768774, 0.08592532, 0.10180818, 0.08576779, 0.02797665, -0.050307143, 0.079393685, -0.02740353, -0.332736, 0.079197906, 0.101442896, 0.10168658, -0.17244376, -0.19148596, 0.044968393, -0.25239018, -0.3097688, 0.08352697, 0.96970737, -0.57166296, -0.0010109022, 0.100737624, 0.022641975, -0.16216168, 0.045216985, -0.05048395, 0.006532125, 0.016995203, -0.008199215, -0.036207132, 0.1014619, 0.01897392, 0.10229897, 0.10189217, 0.10178551, 0.10135448, 5.800404, 0.08576473, -0.2300411, -0.32235062, -0.03032609, 0.06563716, 0.102210894, 0.06545821, -0.06026966, -0.023310449, 0.10193082, 0.01952411, -0.02330971, -0.21155964, -0.25743958, -0.17340598, -0.074406296, -0.01312482, -0.10076696, 0.101431265, 0.00034468435, -0.0007585883, 0.088658094, 0.023197, 0.08895774, -0.033613857, -0.25531387, -0.00428378, 0.055386066, 0.04270973, -0.04810051, -0.005874671, 0.1020811, -0.006400071, 0.10205611, -0.7072089, -0.23077911, 0.7254494, -0.016622482, -0.23063126, 0.61592174, -0.0051996615, 0.06450437, 0.10138957, -0.17550889, 0.10163113, 0.2335215, 0.10190204, -0.023237195, 0.10228059, 1.1942945, -0.25140563, -0.030148156, -0.4068937, -0.2505222, -0.117792696, 0.0017153528, -0.023010097, 0.088869095, 0.21726345, 0.10184537, 0.088336065, 0.088271946, -0.21288717, 0.057187267, 0.048745446, 0.0006051995, -0.044628784, 0.017924588, -0.03705121, -0.011432355, 0.10215914, 0.030784462, 0.0075181946, 0.032074824, 0.10244009, -0.13780254, 0.101971835, -0.04006254, -0.37673348, -0.016229738, 0.10146983, -0.22863549, 0.111192465, 0.101435855, -0.032282375, 0.101803124, 0.10210168, 0.10188013, 0.10156493, 0.10201184, 0.10154195, -0.017196987, -0.06927484, -0.01387191, 0.014132351, -0.19370851, -0.17029293, 0.10163583, -0.08570337, -0.023685519, -0.13008778, 0.050485875, -0.021943435, -0.105017506, -0.12879048, -0.23908508, -0.008469982, -0.083958946, -0.13548085, 0.042656597, 0.044029772, 0.042707197, 0.10239667, 0.06741619, 0.10241175, -0.018017694, -0.043278024, 0.08973813, -0.11829597, -0.35963234, 0.08947123, -0.24595378, 0.10146284, 0.3633929, -0.15179989, -0.032210357, -0.017262965, -0.1510184, -0.03240373, 0.101741895, -0.54128253, -0.07498584, -0.0740623, 0.10136125, -0.075539425, 1.0868828, -0.11901597, 0.010943707, 0.08256735, -0.10781081, -0.045613296, -0.043996178, -0.170222, -0.09704077, -0.0018041302, 0.039361753, -0.07693246, 0.09731604, -0.18797354, 0.101052664, -0.13615839, 0.043414272, 0.102514565, 0.021891743, 0.044037644, -0.29433888, 0.10242033, -0.08963021, 0.10248868, 0.10248517, 0.09186003, 0.10257409, -0.043454226, 0.102040604, 0.25605977, 0.06049724, 0.10182333, 0.0134058, -0.004721251, 0.10248858, 0.09774307, 0.10224488, -0.076615095, 1.1757344, -0.016913703, -0.14508286, 0.10173918, 0.10140237, 0.10150693, 0.1016428, -0.07537905, 0.034263194, 0.6127569, -0.032015968, 0.07665595, -0.04226596, 0.008421749, 0.073387876, -0.07921857, 0.024599798, -0.13735028, -0.017920043, -0.113905005, 0.056923807, 0.011884894, -0.024483308, 0.061185926, -0.11430056, -1.1320157, 0.34486425, 0.07998732, 0.01219712, 0.03354282, 0.030527584, 0.011704931, -0.01632562, 0.10166739, 0.03726636, 0.102105066, 0.037457205, 0.10219972, -0.09895012, 0.10189177, 0.102298245, 0.10210338, 0.102450445, 0.099238776, 0.058030378, 0.055105664, 0.10185518, -0.04740551, 0.005312845, 0.102461666, -0.00028683714, -0.020740926, 0.102859624, 3.7002366, -0.392314, -0.074612446, -0.26694193, -0.0756462, 0.10194396, 0.10211552, 0.0089243725, 0.059394516, -0.0763322, 0.034618255, 0.059249006, -0.03689949, -0.0066910945, 0.06467357, -0.091356575, 0.036165275, 0.06530604, 0.05901081, 0.102134496, -0.027498517, 0.05518084, -0.02923881, 0.101747215, -0.19927382, -0.08189761, 0.062608674, -0.33815327, -0.11370258, 0.05338993, -0.015881896, 0.020580485, 0.03247758, 0.052749302, -0.013850745, 0.036392655, 0.10205254, -0.19309936, 0.035175297, -0.12574166, -0.22174358, -0.17509216, 0.102189675, 0.05464299, 0.10210217, -0.042670008, -0.05130422, -0.2852353, -0.029135292, 0.014413642, 0.10219903, 0.049452353, -0.011857174, 0.017023742, 0.027989494, 0.06423268, -0.46850386, 0.48209757, 0.35887766, -0.009483524, -0.03789869, -0.03360875, -0.17161801, -0.14661679, -0.033341505, -0.25524333, -0.18316521, -0.04854629, -0.09725414, 0.10195449, 0.070602365, 0.081794664, 0.059073023, 0.03611516, 0.04425879, -0.12035973, -0.22651617, -0.077845134, -0.14380957, -0.20625407, -0.07832059, 0.0063186726, -0.62474656, 0.100896284, 0.057132296, 0.101291135, 0.057656523, -0.12492046, -0.12507872, -0.18435039, -0.045220196, 0.5091425, 0.037801757, 0.019195907, 0.0058624046, -0.024869172, -0.07211399, 0.020005507, 0.039293006, -0.058153465, 0.033073153, -0.029431704, 0.07079539, -0.07805229, 0.8858487, 0.0619801, -0.31082937, -0.4015501, -0.12655412, -0.018726641, 0.016559236, 0.01905379, -0.07093379, 0.02759596, 0.0023765191, 0.06934134, 0.054004543, 0.043279257, 0.081276156, 0.027664863, -0.1300437, -0.050478645, 0.10062577, -0.0038504065, 0.098551504, 0.0564417, 0.05687097, 0.10222393, -0.026395168, -0.026617326, 0.03814473, 0.017846316, -0.10120619, 0.074168935, 0.075257435, 0.009598993, 0.073833756, -0.019033425, 0.10233031, 0.102513574, 0.102374956, 0.101909965, -0.03625757, -0.04260409, -0.15314823, -0.027522715, 0.027620781, -0.0042817257, -0.07263155, 1.6671993, -0.08098805, -0.016364368, -0.062434368, 0.04486829, 0.102186605, 0.054407105, -0.0136483535, -0.040850885, -0.3266887, 0.03266798, -0.008825963, 0.05968912, 0.10194619, -0.088691905, -0.0046032853, -0.009040562, -0.034557402, -0.008848485, 0.035888474, 0.10154105, 0.10173289, 0.10233533, 0.10224641, -0.04400739, -0.015620308, 0.10198694, -0.015756039, 0.102012664, 0.055263348, 0.10190957, 0.055366058, 0.06066096, -0.007943291, 0.10231391, -0.008308634, 0.060710844, 0.05938115, 0.10176873, 0.0512184, -0.7384308, 0.10183451, 0.04006531, 0.039763078, -1.1163485]",0.03232967481017113,"[0.009534381, 0.015384406, 0.017805893, 0.002652299, -0.013188961, 0.010671078, -0.016696943, 0.031853646, -0.016715793, -0.014796666, -0.004314958, -0.007884955, 0.0046106465, -0.024381876, 0.008181436, -0.024655288, -0.0025491198, 0.041248303, 0.012358201, -0.009287372, -0.018538008, -0.0075449096, 0.00033249805, -0.0071425065, -0.024364429, -0.014433448, 0.0065048435, -0.0017188019, 0.012094192, 0.009684629, 0.012861244, -0.013173137, 0.042441618, 0.018838236, -0.011808253, -0.011087167, -0.00563154, 0.01608386, 0.008492176, 0.00883353, -0.011126589, -0.031917613, -0.003602224, 0.017033072, 0.0027715056, 0.03230418, -0.010672259, 0.02016488, 0.016581869, -0.00471627, -0.015620626, 0.005981114, -0.016460469, -0.0097043775, -0.017709555, 0.008641677, 0.002036093, -0.0041631735, -0.011062803, 0.0073250127, -0.012617476, 0.0012860532, -0.008190264, 0.037031017, -0.011537732, -0.0036584206, -0.01579138, -0.018934637, -0.010495097, -0.013285129, -0.009150201, -0.011385319, 0.0053065186, 0.0123004345, -0.0026104678, 0.010266959, -0.00019825141, -0.016717425, 0.00313326, 0.0488016, 0.013618081, 0.0033988266, 0.043106005, -0.027916405, -0.019160494, 0.018305086, -0.013484991, 0.010005446, -0.008831588, -0.023062848, -0.010659146, -0.017605811, -0.012197194, 0.015553515, -0.016161444, 0.008467449, -0.008989315, 0.0010779541, 0.007817975, 0.025422227]",0.05
Type_B_x_Type_B,"[-0.54344624, -0.1466255, -1.65041, -0.58839196, -0.30151564, 0.08063956, 0.041463368, -0.41278154, -0.007691251, -0.32080385, 0.0937039, -0.23572762, 0.08299029, 0.09366287, 0.082305446, 0.08475598, 0.09271026, 0.08294471, 0.09357147, 0.09369984, 0.09369511, 0.09386358, 0.0937275, -0.36092737, -0.35985926, 0.09369855, 0.09349321, 0.09357564, 0.09336918, 0.09343089, 0.08289707, -0.059772186, 0.02875424, -0.06075292, 0.08249234, 0.093771175, 0.09331329, 0.093642786, 0.09376021, 0.09338108, 0.093456894, 0.08243847, -0.20948157, -0.25258866, -1.1121305, 0.23570283, -0.24277498, 0.033821244, 0.06171576, -0.06599118, 0.05355142, 0.06697284, 0.09283491, 0.09359596, 0.093423374, 0.09366762, 0.09367956, 0.08239459, -0.0500661, -0.17846534, -0.7650784, -0.17215392, -0.04984409, 0.09375229, 0.093618214, 0.018516578, 0.018499333, -0.11455776, -0.056501985, 1.4242383, -0.12853235, -0.54960024, -0.4212665, -0.37592632, 0.06057388, 0.09379022, 0.06712891, 0.0938804, 0.06717923, 0.004630003, 0.0046728663, -0.33050916, -0.018810011, -0.0023033787, -0.10996343, -0.076251246, -0.78571415, -0.47312555, -0.1264896, -0.327341, 0.09366539, -0.062357277, -0.08064678, 0.0880921, -0.06943553, 0.08472057, -0.3923688, -0.057471752, -0.028610865, 0.09172194, 0.092001475, 0.08363814, 0.016774619, 0.09123385, -0.045413878, 0.093502834, -0.439929, 0.008935794, -0.38561076, 0.006339133, 0.08324103, 0.002345251, 0.01283039, -0.3919768, 0.012816538, -0.016070066, 0.004541659, 0.064408064, -0.019098565, 0.092769355, 0.07012171, -0.12234215, -0.5330378, 4.0966096, 2.899408, -0.6139142, -0.45151657, -0.116326705, -0.65091556, -0.033985633, -0.036785387, 0.0938641, 0.09356031, 0.093860485, 0.036014713, 0.0933274, 0.09166298, 0.093729734, 0.092046455, -0.31334922, -0.31469846, -2.351691, -0.38763252, -0.45365384, -0.22526374, 0.011052299, -0.013828039, 0.01295324, 0.012931772, -0.13735671, -0.015873853, -0.107767776, -0.07836602, -0.03602202, 0.06460361, -0.019740395, 0.07081348, 0.017328035, -0.04202448, 0.07111239, -0.20481847, 0.011532037, -0.3994531, 0.011418772, 0.011536342, 0.0021720454, 0.0023096856, -0.26966, 0.0022482034, -0.03583198, 0.09369093, 0.020664487, 0.09351145, 0.0060568303, 0.093802705, -0.09199332, -0.14932714, -0.48610786, 0.06225571, -0.40549055, -0.0083985375, -0.1056021, -0.000110171735, -0.040587813, -0.025777996, 0.2146011, -0.13723058, -0.36173514, -0.07927446, -0.18073085, -0.0072710067, -0.5124546, -0.00739918, -0.019569654, 0.09373517, 0.08138021, 0.093853146, 0.09391478, -0.015295971, -0.015246686, -0.559245, -0.01514224, -0.089457095, -0.11041503, -0.20886189, 0.10423148, -0.10290048, -0.1013919, 0.047834434, 0.07971262, 0.064874604, -0.010957719, 0.061979897, 0.09352047, 0.0938479, 0.093707845, 0.093765736, 0.093872674, -0.2499193, -0.05215846, -0.34613553, -0.041057516, -0.09968033, -0.030794438, -0.1471603, -0.026173389, 0.0244915, 0.09343007, -0.0050869808, 0.09345527, -0.0050420966, 0.09360364, 0.093501925, 0.09345141, -0.024739787, 0.09385761, -0.06910531, 0.09354327, 0.049330253, -0.015318972, 0.02330251, -0.08554914, -0.32617185, -0.050907336, 0.023535108, 0.01927576, 0.093785286, 0.010014385, 0.09374823, -0.021730615, 0.093730174, 0.062008347, 0.09368405, 0.09376112, 0.09373333, 0.093767464, -0.019240035, -0.019224044, -0.5852768, -0.04194996, -0.019179763, 0.09387612, 0.008265041, -0.04869402, -0.15016203, -0.44313526, -0.065124094, 0.004102096, 0.024483778, 0.09355441, -0.0050014853, -0.004995932, -0.4973921, -0.0051323334, -0.0049554957, -0.09019211, -0.143051, 0.5946746, 0.45141155, -0.19069062, 0.045486584, 0.045575604, 0.049386214, 0.09366587, 0.02335937, 0.093435325, 0.023374557, 0.09300917, 0.09374909, 0.093602486, 0.093726195, -0.20565054, 0.09377184, -0.20617345, 0.09390483, 0.021147262, 0.021285258, -0.23461899, -0.008162793, -0.018599294, -0.048513643, 0.06442055, -0.0192651, 0.09391661, 0.022613827, 0.021795787, -0.3312946, 0.009878781, -0.030762935, 0.016315833, -0.018064324, 0.05564727, 0.051331323, 0.037055988, -0.20603496, 0.81515217, -0.016552417, -0.051135644, 0.093556166, 0.08564315, 0.09326477, 0.09340389, 0.02771683, 0.02770379, 0.078334525, 0.027641607, -0.09385374, 0.08952545, 0.070333384, 0.08982944, 0.08979101, 0.09376958, 0.09361453, 0.093745105, 0.09307864, 0.09307737, 0.09338192, 0.09298189, -0.20526408, -0.2569457, -0.77857685, 0.4641677, -0.25651956, 0.042996127, 0.02113505, 0.09374158, -0.008271336, 0.09322803, 0.064030245, 0.09322934, 0.09374019, 0.06293291, 0.062808886, -0.041972734, 0.062100902, 0.012572143, 0.080904976, 0.09388408, 0.08178811, 0.04323408, 0.065510534, 0.014900687, -0.076265834, 0.05016659, 0.04145293, 0.0022667758, 0.06333755, 0.07101217, 1.7087357, -0.2870264, 0.13719529, 0.041712843, 0.03469497, -0.17308055, 0.08637439, -0.13809715, 0.093711995, 0.07667352, 0.09359574, 0.09358951, 0.09336811, 0.05840388, 0.058556862, -0.116728164, 0.058857806, 0.058847718, 0.09393844, 0.09373532, 0.0935369, 0.09352667, 0.09223088, 0.0817406, 0.08130556, 0.0227598, 0.031020671, 0.08165044, 0.042995796, 0.070629075, 0.08448166, 0.032253344, 0.08406064, 0.08453419, 0.093503185, 0.09388035, 0.093495645, 0.049201995, 0.012575079, -0.12186906, -0.044365678, 0.14051953, 0.00032024458, 0.0049540233, 0.0433104, -0.08614011, 0.07993935, 1.2022591, -0.08563508, -0.27341717, 0.07848307, 0.0639821, 0.078513585, 0.037664972, -0.07897257, 0.09780262, 0.34160852, 0.6974788, 1.5693825, 0.018803947, -0.05482155, 0.07669856, 0.09375922, 0.09358551, 0.09368883, 0.058581594, 0.09367458, 0.058661856, 0.09362114, 0.0936685, 0.093557246, 0.092669345, 0.09356997, 0.09362277, 0.09396103, 0.081949085, 0.06350878, 0.08189671, 0.06339315, 0.07991672, -0.04811812, -0.0032394794, -0.3914534, -0.04126416, -0.01821706, 0.09396551, 0.0938684, 0.049092583, 0.039024662, -0.011165425, -0.010265464, 0.19711396, -0.053602852, 0.07891049, 0.0026224423, 0.034045517, 0.0563498, -0.2438365, -0.11454229, 0.80607724, -0.1433306, 0.1021327, -0.04151266, -0.019064458, -0.4042405, -0.11406292, 0.093659684, 0.0934997, 0.06768794, 0.07636079, -0.010045286, 0.076216556, 0.076118395, 0.093818456, -0.24302617, 0.093876235, -0.2413038, 0.06358133, 0.019975418, -0.05028402, -0.09638408, 0.006568934, 0.001513917, 0.0007169551, 0.04116221, -0.034174066, 0.0932872, 0.093935505, 0.09387463, 0.09378375, 0.09377141, 0.083668366, 0.09375672, 0.08374712, 0.093838766, 0.056272365, 0.070040315, -0.040081497, 0.065627605, 0.07047668, 0.0937302, 0.09336397, 0.09365585, 0.06751283, 0.05734858, 0.051867083, -0.051314116, -0.2670983, -0.29526362, -1.3467703, 0.1940078, -0.27393207, 0.06271197, 0.04340408, 0.09095637, 0.015244033, -0.007128926, -0.033979006, -0.18830083, -0.0075637586, 0.02766509, 0.09363894, 0.09371092, 0.0939204, -0.03536644, 0.09370526, -0.099437416, 0.09378967, 0.093449265, 0.0934194, 0.09338215, 0.04548634, 0.03787899, -0.040384155, 0.04311544, 0.060033917, 0.065375745, 0.09359364, 0.09361829, 0.093606345, 0.093430325, 0.093455136, 0.027933883, 0.09388292, 0.027797716, -0.0920919, 0.093344994, -0.18638399, -0.060944945, -0.6790704, 0.093534455, 0.09351629, -0.18572596, -1.0233986]",-0.0008032992482185364,"[-0.03208732, -0.0022312577, -0.0070632813, 0.002180959, -0.006271379, -0.0055118273, 0.039178573, -0.038011212, 0.0017303033, -0.016847095, 0.0260551, 0.04829066, -0.006520009, 0.0010161158, 0.07455764, -0.029683849, -0.013849861, -0.020286916, -0.010186064, -0.009669363, 0.04543903, -0.023406932, -0.033672944, -0.010428083, -0.010415187, -0.0017900568, -0.02852695, 0.0013144246, 0.006486552, -0.024394205, 0.028247308, -0.0026583925, -0.020433927, -0.010864818, 0.006056609, -0.015570829, -0.034272127, 0.030778509, 0.07487177, -0.049259383, -0.034339253, -0.022459561, 0.0058300155, 0.022678167, -0.01838794, -0.028593415, 0.037105884, 0.0068731816, 0.01919462, -0.03129942, 0.006828978, -0.013726861, -0.0017041117, -0.025516808, 0.0035359333, -0.02099798, -0.0015196796, -0.01791751, -0.02036687, -0.0073027685, -0.03771455, 0.029977601, -0.023262678, -0.0024794522, 0.0009968918, 0.02243758, -0.019107373, 0.002394029, 0.020711632, -0.0213129, -0.009539133, 0.027794294, -0.0103300875, -0.030238103, 0.0053833844, -0.0034230002, -0.027161647, -0.019502549, -0.014301581, -0.039119408, -0.021239458, -0.009843956, 0.0031929915, 0.012067477, -0.009005692, -0.028050596, -0.027131084, 0.008139817, -0.020135675, 0.011540503, 0.03672836, -0.0231938, 0.04548495, 0.00022131437, 0.020685377, 0.0034840174, 0.0019012374, 0.020608934, 0.05757858, 0.00065199676]",0.59
