combo_name,local_scc,global_scc,permutation,p_val
Type_I_x_Type_A,"[0.12801164, -0.40104312, -0.28397486, 0.014064932, -0.7112688, -0.5521715, 0.8105421, 0.08260429, 0.13929853, 0.07247644, 0.24185017, -0.0040800027, 0.30824333, -0.22877091, 0.024741322, -0.2786632, 0.86457306, -0.15644144, -0.39128143, -0.2273643, -0.052905247, -0.06889795, -1.5247972, -0.013827367, 0.305138, -0.05260595, -0.60478926, 0.21153829, -0.048604462, -0.045434695, 0.27344772, 0.12653443, 0.0047496893, 0.0017079595, 0.069920674, 0.013401803, -0.02996631, 0.31922132, -0.18201886, 0.24453308, 0.43269467, 1.0634407, 0.07456279, -0.13311175, 0.0017567538, -0.22263739, 0.029008016, -0.070884325, 0.27433217, -0.13630405, 0.07183783, 0.14598738, 0.28985175, 0.3948856, 0.18224493, 0.103384376, -0.20033826, 0.1385369, 0.007002689, 1.4410661, 1.1887312, 0.36367, 4.5004997, 0.31875274, -0.36457345, -0.2902883, -0.25863135, 0.1730772, -0.4838571, -0.17349814, -0.013923513, 0.44344354, -0.03965065, 0.065209605, -0.011196032, 0.17639841, 0.032748543, -0.081953555, 0.33737853, 0.3285197, 0.268398, 0.007433285, -0.17852761, 0.011348294, -0.7534084, 0.020507932, -0.40780944, 0.004688725, 0.41120875, 0.1372506, -0.011845553, 0.30476588, 0.35502928, -0.025343677, -0.17942739, 0.12382187, 2.351247, 0.009059586, -0.52662754, 0.03157823, 0.31078833, -0.14986812, 0.1099891, -0.114714615, 0.13117675, 0.11694551, -0.45212722, 0.44328272, -0.18212277, -0.305013, 0.0499167, 0.17822866, -0.059829824, -0.20451546, 0.025542365, 0.19175625, -0.22507103, -0.70778596, -0.5854101, -0.07277426, -0.20063324, -0.11234914, 0.35332704, -0.17486992, 0.01876872, -0.0034403242, 0.4080916, -0.016287912, -0.12161648, -0.46989763, 0.571181, 0.015767157, -0.01690949, -0.011496805, -0.015402466, -0.33317134, -0.020102901, -0.06996389, -0.20755203, 0.44371367, 0.15168385, 0.00077436527, -0.088339925, -0.35203737, 0.30113956, -0.18668815, -0.56404173, 0.28878704, -0.11570864, -0.10923812, 0.019693844, -0.7323547, 0.04288581, 0.024942951, 0.26438993, -0.2880326, 0.054526523, 0.63866353, -0.16847478, -0.25325942, -0.20485242, -0.0012085475, 0.0005179085, -0.5717299, -0.00089585356, 0.38593504, -0.08883403, -0.112503424, 0.002294572, 0.23274495, -0.017429931, 0.06841776, -0.002033176, 0.24420118, -0.017983228, -0.121213794, -0.5124841, 1.149735, -0.36004427, -0.058867216, -0.41720748, 1.2837124, -0.010713968, 0.021811172, 0.2900229, 0.28193456, 0.2699499, -0.025240619, 0.079378866, -0.05338516, 0.2731888, 0.5853051, -0.4907973, 0.06069164, 1.4053693, -0.33286202, 0.6001294, -0.003041368, 0.0029374352, 0.34809008, 0.20093988, 0.3949387, 0.09901676, 0.38374355, 0.2455761, -0.157308, -0.2491034, -0.0006126575, -0.022114266, -0.00037380715, -0.08508989, -0.049799718, -0.38678217, 0.11982545, 0.0040595056, 0.01663877, 0.24259269, -0.09000602, -0.05238039, 0.19973654, 0.17471513, -0.012643291, 0.28372127, -0.5426543, 0.042187914, -0.24321365, 0.31474227, 0.17906523, -0.075990304, -0.5091045, 0.060066637, 0.37121212, 0.06522629, -0.0435618, 0.043468297, -0.032790534, -0.064841144, -0.05636387, -0.32319906, -0.33978173, -0.047769584, 0.16380097, -0.07258369, -0.031974044, -0.07787722, -0.265002, 0.32728305, -0.0044926982, 0.052926794, 0.010490293, 0.029051017, 0.0815186, 0.02857564, -0.017454183, 0.10410016, 0.1977252, 0.26660037, -0.045239687, 0.020137072, 0.35882252, -0.05363493, -0.64160323, -0.14314185, -0.9063811, -0.09009032, -0.050220683, -0.40791297, 0.23256826, -0.020503566, -0.36283758, -0.0012840054, 0.3480912, -0.0048034997, -0.2813677, 0.06725894, -0.23849672, 0.3848394, 0.86139977, -0.000847219, 0.040267378, -0.06606232, 0.42837277, -0.014373666, 0.06153075, -0.39543116, 0.1151007, -0.0016609505, 0.06737964, -0.07838623, -0.09262269, -0.589362, 0.14007163, 0.034807194, 0.04612944, 0.22406715, -0.24760723, 0.07113942, -0.04058778, 0.39640173, 0.44334704, 0.21773069, 0.20042443, 0.35508212, -0.23538584, 0.05363328, 0.11775914, -0.07380018, 0.030692874, 0.3812931, 0.19474156, -0.059987962, 0.33681577, 0.30211657, 0.44498318, -0.1385209, 0.054906692, 0.08696324, -0.24713452, -0.7410098, 0.22985499, -0.7180377, 0.4354046, 0.0052966834, -0.09766038, -0.30094278, -0.1392543, -0.23571002, 0.1789591, -0.040740423, 0.3190571, -0.13871016, 0.1069687, -0.20917371, -0.047664855, -0.022238944, 0.22533426, 0.021825207, -0.045886807, 0.26751405, 0.102354854, -0.16740413, 0.66071725, 0.06452266, -0.014946379, 0.062163956, 0.057545636, -0.030138072, 0.012554256, 0.19396293, -0.098845825, 0.06658741, 0.03704416, 0.12835704, -0.30893797, 0.07266097, -0.17201382, 0.32257238, 0.09896215, 0.25956604, -0.11530241, -0.17005229, -0.98979175, -0.023540344, -0.016409993, 0.2894331, -0.027657565, -0.030953273, 0.3421686, 0.4841139, 0.29089358, -0.25068015, -0.85404646, 0.40991858, -0.4409495, 0.08557911, -0.06771135, 0.17103192, -0.04811596, -0.009533152, 0.096046805, -0.060671635, -0.015883483, 0.11197111, 0.3190438, 0.14135367, 0.10878444, 0.12529601, 0.21715437, -0.039297074, 0.18441312, 0.008926364, 0.35888782, 0.9580036, 0.36518428, -0.12701136, -0.52176595, -0.06441835, 0.011399509, -0.06897558, 0.020811781, 0.037785687, 0.096064314, -0.012013022, 0.15799168, -0.38206565, -0.5131573, 0.028629791, 0.100236885, -0.3067228, -0.060914837, 0.25632024, 0.14948976, 0.22256577, 0.009687457, 0.03507543, 0.028491994, -0.012816954, -0.009848901, 0.397704, 0.07844189, -0.025704473, -0.03621842, 0.11950489, 0.007641867, 0.0853084, -0.038483627, 0.535952, 0.05904713, 0.023179462, 0.28627935, 0.38943487, -0.114309095, 0.24566948, -0.7255725, -0.19458273, 0.11145291, 0.062169056, -0.057412807, -0.44931117, -0.18197249, -0.022607654, 0.06349815, 0.07378743, -0.1026799, -0.011662472, -0.29969782, -0.22602656, 3.2874756, 0.17971227, -0.060424898, -0.07535516, 0.011533621, -0.7118526, 0.1940978, 0.15831979, 0.11204286, 0.17753097, 0.07786225, 0.19854704, -0.10599886, -0.12939821, 0.044084996, 0.16711286, 0.019388473, -0.31367534, 0.042551897, 0.04505438, 0.01097206, 0.12815008, -0.1877887, 0.17810796, -0.14373657, 0.41826966, -0.32351047, -0.061366454, -0.7100693, 0.46429184, -0.021268293, -0.26183635, -0.13787663, 0.35451758, -0.06449881, 0.0036900267, -0.18636155, -0.31565326, -0.039745998, 0.18749319, -0.052547622, 0.3231737, -0.20962788, -0.9144661, -0.27766687, -0.042662006, -0.11510913, 0.074411646, 0.44302183, -0.03160263, -0.05412849, 0.07589315, -0.0033630198, 0.014643708, -0.23944503, -0.25637594, -0.027399164, -0.13821733, 0.050687194, 0.33414844, 0.44431162, 0.23531356, -0.11911352, -0.0462685, -0.07608791, -0.6655616, 0.10623094, -0.03233522, 0.0033662217, 0.5272366, -0.039696563, -0.27585575, 0.11493578, 0.05141191, -0.04164309, 0.14034452, 0.09798954, 0.023689184, 0.14290264, -0.30274385, 0.04648629, -0.03860502, -0.17831776, 0.31700155, 0.25271195, -0.0019393545, -0.009176027, 0.09108079, -0.022699915, 0.057552107, 0.0711001, -0.23039702, 0.4440791, 0.26644465, 0.088149436, 0.04285369, 0.2244887, -0.02947773, 0.06636879, 0.10663863, -0.3422845, 0.16743585, 0.12386441, -0.017529838, 0.23669678, -0.014761651, 0.09851397, -0.42235956, 0.26961464, -0.26238135, 0.2990139, 0.2197043, -0.31113744, -0.03554514, -0.5989304]",0.03344762697815895,"[0.013701912, 0.014378198, -0.0064535644, 0.014444784, 0.016896943, -0.017024789, 0.010792674, 0.026932023, 0.0041392427, -0.004571463, -0.0046067564, 0.028713847, 0.016766593, -0.0006083549, 0.008672002, -0.006426433, 0.0059349034, 0.00039397908, 0.004620888, -0.008796069, 0.0018957917, -0.01574233, 0.0027224, 0.015701488, -0.030352456, 0.000109494365, 0.015286931, 0.00937774, 0.0018619532, -0.006477692, 0.0210869, 0.0014972907, -0.028536426, -0.0029947825, -0.022854567, -0.019224076, 0.021500954, 0.031553917, 0.008806049, -0.0009568781, -0.016532835, -0.0054650307, 0.012482516, -0.03924547, 0.006013628, 0.012927831, -0.018934099, 0.0036965671, -0.0133982245, 0.008967891, -0.018326579, 0.018861597, -0.035085235, -0.00997264, -0.01079705, -0.016611569, -0.0074334308, -0.021766402, -0.0007356289, 0.006208035, -0.01897914, -0.002906583, -0.008398353, 0.027107175, 0.021943208, 0.0040506655, 0.00074094936, -0.010221165, 0.007834321, 0.020260613, -0.011007379, 0.009415808, 0.013793509, 0.016167346, -0.016009204, 0.019662216, -0.0025827256, -0.007114795, -0.009482402, 0.037755165, -0.02794526, -0.019684022, 0.016911602, 0.0017999593, -0.010299782, 0.014389032, -0.028013257, 0.005839752, -0.0002761167, 0.051196847, -0.023143789, 0.029511902, -0.014925994, -0.00624265, -0.01103399, -0.011205988, 0.018303614, 0.004975219, -0.025690928, 0.009574381]",0.02
Type_I_x_Type_B,"[-0.68552756, -0.54380244, 0.14858279, -0.08149363, -1.2498307, 0.3353088, -0.20151775, 0.19534889, -0.010530202, -0.32961792, 0.22172122, 0.009425182, 0.25027975, -0.20998628, 0.2558158, 0.080190584, -0.34951502, 0.15078744, 0.26581204, 0.0829792, -0.048458293, -0.063166834, -1.6009473, -0.251787, -1.0808086, 0.13088778, -0.5561192, 0.19421078, -0.044552013, -0.041787587, 0.22285281, -0.07495861, 0.056815006, -0.0131933605, 0.056965474, 0.15019913, -0.33943823, -0.3947035, 0.22461699, 0.4070536, -0.30607533, -0.8243935, -0.43886685, 0.74954146, 0.076028585, 0.56933296, -0.22262114, -0.02348071, 0.1657899, -0.12500238, 0.037695833, 0.09563105, 0.26562566, 0.36136302, 0.16676994, 0.09483947, 0.3488077, 0.11182359, 0.13054958, 0.39766812, -0.20306909, -0.748251, 0.40972638, -0.05290822, -0.3337958, -0.052881427, 0.06295726, 0.05081515, -0.22281273, 0.78830636, 0.17006578, 0.08208191, 0.20325255, 0.9006021, 0.024845926, 0.20753917, -0.080798596, 0.15386473, 0.22112831, 0.014859475, 0.012228206, 0.00510739, 0.032850463, 0.0006192855, 0.81252927, -0.3315397, -0.6729924, 0.28785837, -0.5055905, -0.63130087, -0.026910841, -0.18810812, -0.34331632, -0.032406446, -0.43951854, -0.12275919, -0.23917861, -0.0368798, -0.027568499, 0.19887543, 0.340925, -0.13773796, 0.018197212, -0.10315197, -0.05879089, 0.12749088, 2.3148463, 0.03890729, 0.8188212, -0.06911183, -0.08259498, 0.0052647777, 0.028012443, -0.2409277, 0.0041335025, -0.030377064, -0.010052424, 0.26435933, -0.058388032, -0.15013261, 0.055742055, -0.044371914, -2.2548008, -0.73875237, -0.09519276, -2.089288, -1.8291092, 0.0836817, -0.48816764, 0.35318086, 0.41619387, 0.22656803, -0.09308847, 0.13160953, 0.01532061, -0.30646, -0.09711707, -0.06410325, -0.18749653, -1.3659832, -0.47096765, -0.00031395533, 0.39927167, -0.69423735, 0.21044113, 0.06803822, 0.11882892, 0.03659814, -0.022859132, -0.24895757, 0.013411027, 0.7742922, -0.17213538, 0.03854599, -0.08073631, -0.02208627, -0.02226689, -0.14873451, -0.5394409, 0.17872807, 0.41365516, -0.040434744, 0.27273265, -0.07363628, -0.00044552627, 0.009423219, 0.00610397, -0.11882502, -0.001204228, -0.15057416, -0.038235478, -0.029392995, 0.03236355, 0.014489312, 0.26357135, 0.109262034, -0.108210996, 2.4217753, -0.030897833, -1.4360132, -0.015192794, -0.22009733, -0.00022700988, -0.013724152, -0.07373745, -0.34473166, -0.3645082, 0.039098814, -0.061752632, -0.4152112, -0.019420661, -0.25114602, -0.01444475, 0.03939593, -0.3237517, 0.108127676, -0.47816235, -0.16651362, 0.0019526612, -0.059719507, -0.5172275, -0.058718964, -0.100273326, -0.48000586, 0.24093273, -0.286715, 0.5258513, 0.10264106, 0.023702715, -0.001662362, 0.14898765, -0.04773218, -0.2346605, 0.3640191, 0.050673854, 0.04861083, 0.22205056, 0.061313134, 0.1283773, 0.2600422, 0.16052493, -0.03198463, -0.27871767, -0.07308895, -0.055834584, 0.062756166, -0.23878375, 0.16433755, 0.003786046, -0.46700466, -0.0029819515, 0.34061548, 0.060061723, 0.23672245, 0.015523624, 0.2218613, 0.3170647, 0.027218526, 0.09362392, 0.051213298, 0.012988415, 0.5916288, -0.18199064, 0.032240972, 0.083526105, 0.048640613, -0.23832764, 0.00018818246, -0.5858092, 0.0027151452, -0.020098463, 0.118500635, 0.06080163, -0.03831963, 0.095292695, 0.27501097, -0.050086074, -0.048268653, 0.2723265, -0.16773903, -0.00869603, 0.16747999, -0.01322294, -0.17944567, 0.13333103, 0.061241023, -0.17499991, -0.029618353, 0.029079875, 0.22477436, -0.00019818475, -0.017092653, -0.0044140033, -0.01925797, 0.004500283, 0.21221644, 0.7287806, 0.4713043, 0.0032133877, -0.7016475, -0.036393918, -0.18108895, 0.015562592, -0.13099617, 0.054264568, -0.11082424, 0.021519482, 0.15921353, 0.09552066, -0.08908823, 0.29386398, -0.28505737, -0.023971599, -0.21906774, 0.20524876, -0.23918673, 0.034384686, -0.03235272, -0.0315928, 0.09199958, -0.10306416, 0.12598361, -0.07446861, -0.21551877, -0.027911067, 0.025153248, 0.095483944, 0.0050119325, -0.11519653, 0.23701464, -0.22952427, 0.18287772, 0.15866128, 0.16127254, -0.37251332, 0.03806753, 0.08510562, -0.087104574, -0.6814093, 0.1941326, -0.6597345, 0.4001118, -0.0019475871, -0.0789641, -0.038472362, 0.120227896, 0.28859162, -0.37906143, -0.34023944, 0.39053762, 0.15722227, 0.40774357, 0.1425676, 0.24934904, 0.018172778, 0.368449, 0.17148486, 0.17426735, -0.8974453, 0.23009196, -0.115137085, 0.88928807, -0.20692436, -0.052687548, 0.039169, 0.17670637, 0.021297205, -0.07169151, 0.12215811, -0.24728283, 0.06113229, 0.062238943, 0.07888439, -0.13104554, 0.044285335, -0.021139983, 0.25560087, 0.09068746, 0.21392256, -0.08590319, -0.20216104, -0.14479952, -0.037871625, -0.15495157, 0.11709599, 0.21856827, 0.09452344, 0.23622617, 0.22355944, 0.21282479, 0.46094376, 0.13345489, -0.18800831, 0.7486444, 0.072387084, 1.0477751, 0.26985222, 0.048331123, -0.025774332, 0.15171517, 0.15351963, 0.1386406, 0.10138109, 0.40764874, 0.23004843, 0.09802642, 0.19945689, 0.19929639, 0.13366999, 0.31256402, -0.028157309, 0.2883195, -0.3908743, -0.101486735, -0.06293021, 0.12598553, 0.02435933, 0.015080314, 0.36690658, 0.032615826, 0.09779943, 0.1539493, 0.08109715, 0.40756342, -0.35003024, 0.13075322, 0.010235075, 0.09714978, -0.061368026, 0.048886962, 0.000803262, 0.013552997, 0.094409466, 0.019556561, -0.054652542, -0.120093, -0.037671868, 0.18682711, 0.3054142, 0.10148914, 0.17020504, -0.08013313, -0.33718392, 0.011635735, -0.06220242, -0.055676498, 2.3437338, -0.11707875, 0.03352975, -0.6533184, -0.21275802, 0.072963506, -0.6903253, 0.16652814, 0.09951373, -0.13467628, -0.059846688, -0.052746795, -0.5953953, -0.20616591, -0.03580987, 0.16460878, 0.15665008, 0.06991145, 0.0032698307, 0.31529608, 0.09963548, -1.2737898, 0.110410504, 0.030978847, -0.047216, -0.0047169756, 0.22697951, 0.1800602, 0.25775442, -0.04403181, -0.055389788, 0.0047158264, 0.045072287, -0.041037343, 0.18348652, 0.18122463, 0.07475495, -0.026542522, 0.2451056, -0.51864254, -0.13133715, -0.15208599, -0.55536973, 0.6516564, -0.10443809, -0.035107996, -0.19086954, 0.59536123, 0.018491056, 0.16533744, -0.24832821, 0.08672475, 0.15883711, -0.5515167, -0.3804295, -0.21927777, -0.37734783, -0.25230145, 1.4104061, -0.058390655, 0.046080608, 0.09551123, 0.23952563, 0.027279485, -0.0137581825, 0.051702227, -0.01781873, 0.069695726, 0.12205971, 0.40710104, 0.11239501, 0.19071689, 0.18656857, -0.015766747, -0.013565829, -0.27036694, -0.3196761, -0.16062263, -0.13111599, 0.106739536, 0.21429978, 0.3054582, 0.21544318, -0.10912486, 0.11951476, 0.12057318, 0.24922922, -0.20019421, 0.06007265, 0.20998819, 2.1433353, 0.032067038, 0.66081566, 1.9239717, -0.051640503, -0.040284134, 0.12492076, 0.027455162, 0.012373537, 0.11886375, -0.17449918, -0.010763172, 0.121007785, -0.27974087, 0.291394, -0.26760966, -0.014899824, 0.09510932, 0.262081, 0.2406084, 0.14985874, 0.06541324, -0.21148488, 0.19738571, 0.098709136, 0.08089189, -0.11828546, 0.13214375, 0.12231046, 0.060891416, 0.18065007, -0.31439638, 0.2825483, 0.19082727, 0.061646584, 0.21719219, 0.0493872, -0.14943522, -0.66393393, -0.4937848, 0.31220838, 0.27497703, 0.20179723, -0.7262246, 0.16602476, -0.549062]",0.009601910598576069,"[-0.03561449, -0.013435827, -0.0029773118, 0.02747111, 0.0011649743, 0.06349869, 0.0108324895, 0.0033496297, -0.01252014, -0.014021053, -0.0035962719, 0.004143112, -0.031974953, -0.016276442, 0.028902156, 0.0061851167, 0.0071151736, -0.0056005563, 0.011615124, -0.04006798, -0.0030503578, 0.007312018, 0.0036900179, -0.026237223, 0.020546783, 0.034301106, -0.011051197, -0.0058518425, 0.0048304903, -0.018112687, -0.0078013605, 0.016890204, 0.0025281732, 0.008272875, -0.0013156442, -0.0071591255, -0.011965188, -0.02100917, 0.014763934, 0.0035325568, 0.029289236, -0.002496656, 0.018940747, 0.013532234, 0.041680012, -0.00080872327, -0.005126646, -0.03749757, 0.053581417, -0.0020759038, 0.0010035615, -0.03393098, -0.005490169, -0.01667318, 0.0006971039, -0.01682462, -0.0009849546, -0.0074989228, 0.0028027385, 0.02400049, 0.015899315, 0.003409267, 0.038773566, 0.0011959272, 0.024750303, -0.0067605427, 0.0037892747, 0.00610174, -0.02305242, -0.0012382739, -0.009737037, -0.0118304705, -0.01676037, -0.014197836, 0.023427827, 0.008320727, -0.005211052, -0.02383792, 0.009096295, -0.019562315, -0.021115212, -0.017179336, -0.023585895, 0.0053388355, -0.04432214, 0.033950653, 0.0018351689, -1.8783947e-05, -0.0022077335, 0.01066649, 0.009415158, -0.0023488065, -0.007274153, 0.010550852, -0.021126585, 0.016398057, -0.0064154374, 0.011603902, 0.021617955, -0.010190892]",0.25
